15	331	TAKEOFF	-185.060000000056	-501.120000000003	0	0
60	331	LANDING	185.059999999998	501.120000000003	0	0
1137	331	ACHS	-354.340000000026	-489.43	360	0
473	331	ACHS	-337.600000000035	-412.040000000001	330	0
562	331	ACHS	-303.170000000042	-442.900000000001	300	0
999	331	ACHS	-195.350000000035	314.25	385	0
956	331	ACHS	-170.990000000049	367.440000000002	350	0
596	331	ACHS	-61.8300000000163	-531.309999999998	255	0
1094	331	ACHS	-18.5	505.540000000001	405	0
614	331	ACHS	-1.36000000004424	-505.43	195	0
656	331	ACHS	21.789999999979	-463.199999999997	225	0
1074	331	ACHS	41.5799999999581	526.050000000003	420	0
729	331	ACHS	43.3099999999977	-304.029999999999	180	0
684	331	ACHS	77.8199999999488	-394.980000000003	195	0
785	331	ACHS	81.4799999999814	-174.580000000002	195	0
1047	331	ACHS	92.3099999999977	550.330000000002	460	0
791	331	ACHS	93.25	-120.489999999998	205	0
861	331	ACHS	117.209999999963	2.94999999999709	534.1	0
869	331	ACHS	181.76999999996	58.5800000000017	220	0
908	331	ACHS	217.099999999977	96.75	205	0
1345	331	AB_Fuel4_30	-77.7600000000093	608.699999999997	385	0
1418	331	AB_Fuel4_30	-60.0100000000093	582.949999999997	385	0
1228	331	AB_Fuel4_30	-46.6900000000023	624.669999999998	385	0
1318	331	AB_Fuel4_30	-29.820000000007	597.150000000002	385	0
332	331	AAA	-534.340000000026	-477.059999999998	360	0
408	331	AAA	-528.120000000054	-596.82	360	0
147	331	AAA	-13.2700000000186	656.849999999999	360	0
174	331	AAA	86.2799999999697	701.959999999999	360	0
471	331	AAA	111.159999999974	-615.489999999998	360	0
230	331	AAA	436.25	515.309999999998	360	0
258	331	AAA	464.25	445.309999999998	360	0
