15	20057	TAKEOFF	822.530000000028	1028.83000000002	0	0
48	20057	LANDING	-822.52999999997	-1028.83000000002	0	0
668	20057	ACHS	-976.369999999937	-827.369999999995	279.1	0
2158	20057	ACHS	-864.159999999916	-769.830000000016	209.1	0
2119	20057	ACHS	-758.619999999937	-788.570000000007	204.1	0
1729	20057	ACHS	-689.79999999993	-948.190000000002	294.1	0
1963	20057	ACHS	-634.739999999933	-1074.77000000002	239.1	0
2022	20057	ACHS	-464.229999999923	-1234.96000000002	234.1	0
1813	20057	ACHS	-233.449999999953	-934.590000000026	249.1	0
1662	20057	ACHS	-93.2799999999697	-903.179999999993	219.1	0
1059	20057	ACHS	-26.3199999999488	-1098.40000000002	269.1	0
1340	20057	ACHS	81.6500000000815	-968.090000000026	259.1	0
1261	20057	ACHS	108.940000000061	-1124.40000000002	259.1	0
1284	20057	ACHS	117.070000000065	-1056.97000000003	284.1	0
1129	20057	ACHS	180.940000000061	-930.350000000035	199.1	0
1231	20057	ACHS	198.350000000035	-1138.45000000001	274.1	0
1277	20057	ACHS	208.660000000033	-1042.21000000002	304.1	0
1123	20057	ACHS	251.360000000044	-969.200000000012	244.1	0
247	20057	ACHS	275.140000000072	-1228.31	204.1	0
869	20057	ACHS	310.070000000065	-335.229999999981	489.1	0
2059	20057	ACHS	343.610000000044	-383.890000000014	184.1	0
940	20057	ACHS	399.170000000042	-306.419999999984	219.1	0
817	20057	ACHS	417.880000000063	-400.049999999988	184.1	0
1559	20057	ACHS	475.420000000042	446.159999999974	489.1	0
433	20057	ACHS	505.350000000035	-329.119999999995	204.1	0
699	20057	ACHS	507.880000000063	-1132.42999999999	534.1	0
748	20057	ACHS	525.860000000044	-417.340000000026	189.1	0
1421	20057	ACHS	535.430000000051	-64.3400000000256	204.1	0
126	20057	ACHS	544.020000000077	42.140000000014	199.1	0
84	20057	ACHS	556.570000000065	198.200000000012	489.1	0
2001	20057	ACHS	585.340000000084	-544.049999999988	504.1	0
519	20057	ACHS	603.100000000035	-346.559999999998	214.1	0
157	20057	ACHS	604.760000000068	-161.559999999998	219.1	0
578	20057	ACHS	616.520000000077	-432.190000000002	189.1	0
1092	20057	ACHS	642.010000000068	-630.549999999988	209.1	0
1647	20057	ACHS	645.600000000035	-917.109999999986	249.1	0
2390	20057	AB_Fuel4_30	-233.179999999935	-1278.91000000003	519.1	0
2308	20057	AB_Fuel4_30	-160.939999999944	-1275.95000000001	474.1	0
2547	20057	AB_Fuel4_30	676.380000000063	-1461.54999999999	519.1	0
2536	20057	AB_Fuel4_30	735.570000000065	-1435.78000000003	474.1	0
2483	20057	AB_Fuel4_30	810.97000000003	-111.299999999988	510	0
2418	20057	AB_Fuel4_30	837.630000000063	-146.419999999984	510	0
2244	20057	AAA	-907.709999999963	-1440.27000000002	645	0
1896	20057	AAA	-826.369999999937	-917.940000000002	405	0
1687	20057	AAA	-168.649999999965	-1064.33000000002	615	0
118	20057	AAA	-72.0499999999302	-1384.40000000002	510	0
1476	20057	AAA	340.620000000054	-1323.35999999999	360	0
979	20057	AAA	710.280000000028	152.140000000014	645	0
1145	20057	AAA	731.760000000068	-886.910000000033	675	0
305	20057	AAA	760.98000000004	-311.160000000033	435	0
2224	20057	AAA	865.010000000068	444.539999999979	645	0
372	20057	AAA	932.320000000065	-1579.07000000001	465	0
221	20057	AAA	962.130000000063	-193.940000000002	570	0
